Shenao (Shen-Ao) Coal Power Plant Taiwan ,400,Republic of China Taiwan,Taiwan,2333333.333,0.7,1633333.333
Seocheon Coal Power Plant South Korea ,400,Republic of Korea,Chungcheongnam-do,2333333.333,0.7,1633333.333
Donghae Coal Power Plant South Korea ,400,Republic of Korea,Gangwon-do,2333333.333,0.7,1633333.333
R D Morrow Coal Plant MS USA ,400,United States of America,Mississippi,2333333.333,0.7,1633333.333
Twin Oaks Power One Coal Plant TX USA ,349.2,United States of America,Texas,2037000,0.8,1629600
Holcomb Coal Power Plant KS USA ,348.7,United States of America,Kansas,2034083.333,0.8,1627266.667
McMeekin Coal Plant SC USA ,293.6,United States of America,South Carolina,1712666.667,0.95,1627033.333
Muscatine Plant #1 Coal Power Plant IA USA ,293.5,United States of America,Iowa,1712083.333,0.95,1626479.167
Fyns Coal CHP Power Plant Denmark ,397,Denmark,South Denmark,2315833.333,0.7,1621083.333
Eagle Valley Coal Power Plant IN USA ,396.3,United States of America,Indiana,2311750,0.7,1618225
TermoPaipa Coal Power Plant Colombia ,346,Colombia,Boyaca,2018333.333,0.8,1614666.667
Genoa Coal Plant WI USA ,345.6,United States of America,Wisconsin,2016000,0.8,1612800
Knepper CHP Coal Power Plant Germany ,345,Germany,North Rhine-Westphalia,2012500,0.8,1610000
"Uskmouth B Coal Power Station, UK ",393,United Kingdom,Newport,2292500,0.7,1604750
Mitchell Coal Power Plant GA USA ,343.6,United States of America,Georgia,2004333.333,0.8,1603466.667
Wedel CHP Power Plant Germany ,391.7,Germany,Schleswig-Holstein,2284916.667,0.7,1599441.667
Indiantown Cogen Facility Coal Power Plant FL USA ,391,United States of America,Florida,2280833.333,0.7,1596583.333
W H Weatherspoon Coal Plant NC USA ,342.1,United States of America,North Carolina,1995583.333,0.8,1596466.667
Santa Maria Coal Power Plant Chile ,342,Chile,VIII Region del Bio - Bio,1995000,0.8,1596000
Vaskiluoto Thermal CHP Power Plant Finland ,390,Finland,Western Finland,2275000,0.7,1592500
Buschhaus Coal Power Station Germany ,390,Germany,Lower Saxony,2275000,0.7,1592500
Lansing Coal Power Plant IA USA ,340.5,United States of America,Iowa,1986250,0.8,1589000
Akmola (Astana) CHP-2 Coal Power Plant Kazakhstan ,340,Kazakhstan,Astana,1983333.333,0.8,1586666.667
Petropavl CHP Coal Power Plant Kazakhstan ,340,Kazakhstan,North Kazakhstan,1983333.333,0.8,1586666.667
Novosibirsk TPP-2 Coal Power Plant Russia ,340,Russian Federation,Novosibirsk,1983333.333,0.8,1586666.667
Quindaro Coal Power Plant KS USA ,388.4,United States of America,Kansas,2265666.667,0.7,1585966.667
Dan River Coal Plant NC USA ,387.8,United States of America,North Carolina,2262166.667,0.7,1583516.667
Dallman Coal Power Plant IL USA ,387.7,United States of America,Illinois,2261583.333,0.7,1583108.333
Barnaulskaya CHPS-2 Russia ,339,Russian Federation,Altay,1977500,0.8,1582000
John P Madgett Coal Plant WI USA ,387,United States of America,Wisconsin,2257500,0.7,1580250
Glen Lyn Coal Plant VA USA ,337.5,United States of America,Virginia,1968750,0.8,1575000
J R Whiting Coal Plant MI USA ,336.4,United States of America,Michigan,1962333.333,0.8,1569866.667
A2A Monfalcone Coal Power Plant Italy ,336,Italy,Gorizia,1960000,0.8,1568000
Archer Daniels Midland Decatur Coal Plant IL USA ,335,United States of America,Illinois,1954166.667,0.8,1563333.333
Riverton Coal Power Plant KS USA ,332.6,United States of America,Kansas,1940166.667,0.8,1552133.333
J C Weadock Coal Plant MI USA ,331.2,United States of America,Michigan,1932000,0.8,1545600
Tomsk GRES-2 Thermal Power Plant Russia ,331,Russian Federation,Tomsk,1930833.333,0.8,1544666.667
Esbjerb Coal CHP Power Plant Denmark ,378,Denmark,South Denmark,2205000,0.7,1543500
Collie Coal Power Plant Australia ,330,Australia,Western Australia,1925000,0.8,1540000
Termoguajira Coal Power Plant Colombia ,330,Colombia,La Guajira,1925000,0.8,1540000
Plomin Thermal Power Plant Croatia ,330,Croatia,Istarska,1925000,0.8,1540000
Ledvice Coal Power Plant Czech ,330,Czech Republic,Ustecky,1925000,0.8,1540000
Florina Coal Power Plant Greece ,330,Greece,Florina,1925000,0.8,1540000
Naantali Thermal CHP Power Plant Finland ,375,Finland,Western Finland,2187500,0.7,1531250
Eckert Station Coal Plant MI USA ,375,United States of America,Michigan,2187500,0.7,1531250
Puente Nuevo-3 Coal Power Plant Spain ,324,Spain,Andalusia,1890000,0.8,1512000
Wybrzeze (Gdansk/Gdynia) CHP Power Plant Poland ,322.5,Poland,pomorskie,1881250,0.8,1505000
AES Cayuga Coal Plant NY USA ,322.5,United States of America,New York,1881250,0.8,1505000
Novosibirsk TPP-4 Coal Power Plant Russia ,368.5,Russian Federation,Novosibirsk,2149583.333,0.7,1504708.333
Cooper Coal Power Plant KY USA ,320.8,United States of America,Kentucky,1871333.333,0.8,1497066.667
Mejillones Coal Power Plant Chile ,320,Chile,II Region de Antofagasta,1866666.667,0.8,1493333.333
Veltheim Coal Power Plant Germany ,320,Germany,North Rhine-Westphalia,1866666.667,0.8,1493333.333
Barauni Coal Power Station India ,320,India,Bihar,1866666.667,0.8,1493333.333
Can Coal Power Plant Turkey ,320,Turkey,Canakkale,1866666.667,0.8,1493333.333
Anllares Coal Power Plant Spain ,365.2,Spain,Castile and Leon,2130333.333,0.7,1491233.333
Armstrong Power Station Coal Plant PA USA ,319.4,United States of America,Pennsylvania,1863166.667,0.8,1490533.333
Tuncbilek Coal Power Plant Turkey ,365,Turkey,Kutahya,2129166.667,0.7,1490416.667
HMP and L Station Two Henderson Coal Power Plant KY USA ,365,United States of America,Kentucky,2129166.667,0.7,1490416.667
Gustav Knepper Coal Power Plant Germany ,364,Germany,North Rhine-Westphalia,2123333.333,0.7,1486333.333
Opatovice CHP Coal Power Plant Czech ,363,Czech Republic,Pardubicky,2117500,0.7,1482250
Sandow Station Coal Plant TX USA ,363,United States of America,Texas,2117500,0.7,1482250
Wyodak Coal Power Plant WY USA ,362,United States of America,Wyoming,2111666.667,0.7,1478166.667
Porto do Itaqui Coal Power Plant Brazil ,360,Brazil,Maranhao,2100000,0.7,1470000
Munchen Nord CHP Power Plant Germany ,360,Germany,Bavaria,2100000,0.7,1470000
Mussalo Thermal CHP Power Plant Finland ,313,Finland,Southern Finland,1825833.333,0.8,1460666.667
Gushikawa Coal Power Station Japan ,312,Japan,Okinawa,1820000,0.8,1456000
Ishikawa (J-Power) Coal Power Station Japan ,312,Japan,Okinawa,1820000,0.8,1456000
New Castle Plant Coal Plant PA USA ,354.4,United States of America,Pennsylvania,2067333.333,0.7,1447133.333
Trenton Coal Generating Station Canada ,310,Canada,Nova Scotia,1808333.333,0.8,1446666.667
Kostolac-A Coal Power Plant Serbia ,310,Serbia,Branicevo,1808333.333,0.8,1446666.667
Kraft Coal Power Plant GA USA ,352.4,United States of America,Georgia,2055666.667,0.7,1438966.667
Hennepin Power Station Coal Power Plant IL USA ,306.3,United States of America,Illinois,1786750,0.8,1429400
Westfalen Coal Power Plant Germany ,305,Germany,North Rhine-Westphalia,1779166.667,0.8,1423333.333
Datteln Coal CHP Power Plant Germany ,303,Germany,North Rhine-Westphalia,1767500,0.8,1414000
Southwest Power Station Coal Plant MO USA ,303,United States of America,Missouri,1767500,0.8,1414000
Cedar Bay Generating LP Coal Power Plant FL USA ,292,United States of America,Florida,1703333.333,0.8,1362666.667
Kutch Lignite Coal Power Station India ,290,India,Gujarat,1691666.667,0.8,1353333.333
Tecumseh Energy Center Coal Power Plant KS USA ,290,United States of America,Kansas,1691666.667,0.8,1353333.333
Chambers Cogeneration LP Coal Plant NJ USA ,285,United States of America,New Jersey,1662500,0.8,1330000
Niles Coal Plant OH USA ,285,United States of America,Ohio,1662500,0.8,1330000
Shand Coal Power Station Canada ,279,Canada,Saskatchewan,1627500,0.8,1302000
Ray D Nixon Coal Power Plant CO USA ,278.6,United States of America,Colorado,1625166.667,0.8,1300133.333
Albright Coal Plant WV USA ,278.2,United States of America,West Virginia,1622833.333,0.8,1298266.667
Norgener Coal Power Plant Chile ,277,Chile,II Region de Antofagasta,1615833.333,0.8,1292666.667
High Bridge Coal Plant MN USA ,276.8,United States of America,Minnesota,1614666.667,0.8,1291733.333
Dalkia Poznan Karolin CHP Power Plant Poland ,275,Poland,wielkopolskie,1604166.667,0.8,1283333.333
Valley Coal Plant WI USA ,274.7,United States of America,Wisconsin,1602416.667,0.8,1281933.333
Lake Road Coal Plant MO USA ,273.3,United States of America,Missouri,1594250,0.8,1275400
Centrale de Lucy Coal Power Station France ,270,France,Saone-et-Loire,1575000,0.8,1260000
NTPC BALCO Coal Captive Power Plant India ,270,India,Chhattisgarh,1575000,0.8,1260000
ACB Kasaipalli Coal Power Station India ,270,India,Chhattisgarh,1575000,0.8,1260000
Mukah Coal Power Plant Malaysia ,270,Malaysia,Sarawak,1575000,0.8,1260000
Irkutsk CHP Thermal Power Station-6 Russia ,270,Russian Federation,Irkutsk,1575000,0.8,1260000
Abakan Coal Power Plant Russia ,270,Russian Federation,Khakass,1575000,0.8,1260000
TE Kolubara Coal Power Plant Serbia ,270,Serbia,Belgrade,1575000,0.8,1260000
Cogentrix of Richmond Coal Plant VA USA ,270,United States of America,Virginia,1575000,0.8,1260000
Green River Coal Power Plant KY USA ,263.6,United States of America,Kentucky,1537666.667,0.8,1230133.333
Wroclaw CHP Power Plant Poland ,263,Poland,dolnoslaskie,1534166.667,0.8,1227333.333
Nearman Creek Coal Plant KS USA ,261,United States of America,Kansas,1522500,0.8,1218000
Sikeston Power Station Coal Plant MO USA ,261,United States of America,Missouri,1522500,0.8,1218000
Titus Coal Plant PA USA ,261,United States of America,Pennsylvania,1522500,0.8,1218000
Valmont Coal Power Plant CO USA ,236.9,United States of America,Colorado,1381916.667,0.8,1105533.333
Vizag Steel Works Coal Captive Power Plant India ,236,India,Andhra Pradesh,1376666.667,0.8,1101333.333
Tahkoluoto Thermal CHP Power Plant Finland ,235,Finland,Western Finland,1370833.333,0.8,1096666.667
Frank E Ratts Coal Power Plant IN USA ,233.2,United States of America,Indiana,1360333.333,0.8,1088266.667
Mindanao Coal Power Plant Philippines ,232,Philippines,Misamis Oriental,1353333.333,0.8,1082666.667
Asbury Coal Plant MO USA ,231.5,United States of America,Missouri,1350416.667,0.8,1080333.333
Atikokan Thermal Generating Station Canada ,230,Canada,Ontario,1341666.667,0.8,1073333.333
AES Warrior Run Cogeneration Facility Coal Power Plant MD USA ,229,United States of America,Maryland,1335833.333,0.8,1068666.667
Sheldon Coal Plant NE USA ,228.7,United States of America,Nebraska,1334083.333,0.8,1067266.667
Huaneng Changxing Coal Power Plant China ,260,China,Zhejiang,1516666.667,0.7,1061666.667
Bukit Asam Coal Power Plant Indonesia ,260,Indonesia,Lampung,1516666.667,0.7,1061666.667
Archer Daniels Midland Cedar Rapids Coal Power Plant IA USA ,260,United States of America,Iowa,1516666.667,0.7,1061666.667
Lake Shore Coal Plant OH USA ,260,United States of America,Ohio,1516666.667,0.7,1061666.667
Zhezkazgan CHP Coal Power Plant Kazakhstan ,227,Kazakhstan,Qaraghandy,1324166.667,0.8,1059333.333
Bydgoszcz EC-II CHP Power Plant Poland ,227,Poland,kujawsko-pomorskie,1324166.667,0.8,1059333.333
Deepwater Coal Plant NJ USA ,226.7,United States of America,New Jersey,1322416.667,0.8,1057933.333
Birchwood Power Coal Plant VA USA ,258.3,United States of America,Virginia,1506750,0.7,1054725
Elcho Chorzow CHP Coal Power Plant Poland ,226,Poland,slaskie,1318333.333,0.8,1054666.667
Romag-Termo CHPP Romania ,225,Romania,Mehedinti,1312500,0.8,1050000
Martin Drake Coal Power Plant CO USA ,257,United States of America,Colorado,1499166.667,0.7,1049416.667
Escalante Coal Plant NM USA ,257,United States of America,New Mexico,1499166.667,0.7,1049416.667
Klingenberg CHP Coal Power Plant Germany ,188,Germany,Berlin,1096666.667,0.95,1041833.333
Mol Coal Power Plant Belgium (Shutdown) ,255,Belgium,Antwerp,1487500,0.7,1041250
Zipa Coal Power Plant Colombia ,223,Colombia,Cundinamarca,1300833.333,0.8,1040666.667
Blount Street Coal Plant WI USA ,187.5,United States of America,Wisconsin,1093750,0.95,1039062.5
Bremo Bluff Coal Plant VA USA ,254.2,United States of America,Virginia,1482833.333,0.7,1037983.333
Hornaing B Coal Power Plant France ,253,France,Pas-de-Calais,1475833.333,0.7,1033083.333
Rochester 7 Coal Plant NY USA ,252.6,United States of America,New York,1473500,0.7,1031450
Puertollano Coal Power Plant Spain ,221,Spain,Castile-La Mancha,1289166.667,0.8,1031333.333
Taconite Harbor Energy Center Coal Plant MN USA ,252,United States of America,Minnesota,1470000,0.7,1029000
Hanasaari-B Thermal CHP Power Plant Finland ,220,Finland,Southern Finland,1283333.333,0.8,1026666.667
Kanti Muzaffarpur Coal Power Station India ,220,India,Bihar,1283333.333,0.8,1026666.667
Panki Coal Power Station India ,220,India,Uttar Pradesh,1283333.333,0.8,1026666.667
Irkutsk TPS-9 Station 1 Thermal Power Station Russia ,185,Russian Federation,Irkutsk,1079166.667,0.95,1025208.333
Barapukuria Coal Power Plant Bangladesh ,250,Bangladesh,Rajshahi,1458333.333,0.7,1020833.333
Bouchain Coal Power Plant France ,250,France,Nord,1458333.333,0.7,1020833.333
Bongaigaon Thermal Power Plant India ,250,India,Assam,1458333.333,0.7,1020833.333
Akrimota Lignite Coal Power Station India ,250,India,Gujarat,1458333.333,0.7,1020833.333
Giral Lignite Power Station India ,250,India,Rajasthan,1458333.333,0.7,1020833.333
Barsingsar Lignite Power Plant India ,250,India,Rajasthan,1458333.333,0.7,1020833.333
Neyveli Zero Lignite Power Station India ,250,India,Tamil Nadu,1458333.333,0.7,1020833.333
Sunagawa Coal Power Station Japan ,250,Japan,Hokkaido,1458333.333,0.7,1020833.333
Tauron Stalowa Wola Coal Power Plant Poland ,250,Poland,podkarpackie,1458333.333,0.7,1020833.333
Pljevlja Coal Power Plant Montenegro ,218.5,Montenegro,Pljevlja,1274583.333,0.8,1019666.667
Pasajes Coal Power Plant Spain ,217,Spain,Basque Country,1265833.333,0.8,1012666.667
Indraprastha (I.P.) Coal Power Station India ,248,India,Delhi,1446666.667,0.7,1012666.667
Arapahoe Coal Power Plant CO USA ,248,United States of America,Colorado,1446666.667,0.7,1012666.667
Pannonpower (Pecs) Thermal Power Plant Hungary ,182.4,Hungary,Pecs,1064000,0.95,1010800
Westmoreland-LG and E Roanoke Valley I Coal Plant NC USA ,182.3,United States of America,North Carolina,1063416.667,0.95,1010245.833
Tarapaca Power Plant Chile ,182,Chile,I Region de Tarapaca,1061666.667,0.95,1008583.333
Mellach CHP Power Plant Austria ,246,Austria,Styria,1435000,0.7,1004500
Abhijeet Mihan Coal Power Plant India ,246,India,Maharashtra,1435000,0.7,1004500
Toledo Coal Power Plant Philippines ,246,Philippines,Cebu,1435000,0.7,1004500
Alma Coal Plant WI USA ,181,United States of America,Wisconsin,1055833.333,0.95,1003041.667
Prairie Creek Coal Power Plant IA USA ,244.7,United States of America,Iowa,1427416.667,0.7,999191.6667
AES Thames Coal Power Plant CT USA ,213.9,United States of America,Connecticut,1247750,0.8,998200
Pretoria West Coal Power Station South Africa ,180,South Africa,Gauteng,1050000,0.95,997500
Athlone Coal Power Station South Africa ,180,South Africa,Western Cape,1050000,0.95,997500
Willow Island Coal Plant WV USA ,213.2,United States of America,West Virginia,1243666.667,0.8,994933.3333
Newmont TS Coal Power Plant NV USA ,242,United States of America,Nevada,1411666.667,0.7,988166.6667
Logan Generating Plant Coal Plant NJ USA ,242,United States of America,New Jersey,1411666.667,0.7,988166.6667
Dalkia Lodz EC-4 CHP Power Plant Poland ,210,Poland,lodzkie,1225000,0.8,980000
Orhaneli Coal Power Plant Turkey ,210,Turkey,Bursa,1225000,0.8,980000
Thomas Playford B Coal Power Plant Australia ,240,Australia,South Australia,1400000,0.7,980000
Oroszlany CHP Coal Power Plant Hungary ,240,Hungary,Komarom-Esztergom,1400000,0.7,980000
Sikka Coal Power Station India ,240,India,Gujarat,1400000,0.7,980000
Titagarh Coal Power Station India ,240,India,West Bengal,1400000,0.7,980000
Novo-Ziminskaya CHP Power Station Russia ,240,Russian Federation,Irkutsk,1400000,0.7,980000
Swartkops Coal Power Station South Africa ,240,South Africa,Eastern Cape,1400000,0.7,980000
Dale Coal Power Plant KY USA ,176,United States of America,Kentucky,1026666.667,0.95,975333.3333
Blue Valley Coal Plant MO USA ,176,United States of America,Missouri,1026666.667,0.95,975333.3333
Jamshedpur Works Coal Captive Power Plant India ,238,India,Jharkhand,1388333.333,0.7,971833.3333
Milton L Kapp Coal Power Plant IA USA ,237.1,United States of America,Iowa,1383083.333,0.7,968158.3333
Komorany CHP Cioal Power Plant Czech ,237,Czech Republic,Ustecky,1382500,0.7,967750
KUCC Coal Power Plant UT USA ,206.8,United States of America,Utah,1206333.333,0.8,965066.6667
Dalkia Lodz EC-3 CHP Power Plant Poland ,205.85,Poland,lodzkie,1200791.667,0.8,960633.3333
Almaty CHP-3 Power Plant Kazakstan ,173,Kazakhstan,Almaty,1009166.667,0.95,958708.3333
Wygen II and III Coal Power Plant WY USA ,205,United States of America,Wyoming,1195833.333,0.8,956666.6667
Schiller Coal Plant NH USA ,171.2,United States of America,New Hampshire,998666.6667,0.95,948733.3333
AES Hawaii Coal Power Plant HI USA ,203,United States of America,Hawaii,1184166.667,0.8,947333.3333
Energy Brix (Morwell) Coal Power Plant Australia ,170,Australia,Victoria,991666.6667,0.95,942083.3333
Lon Wright Coal Plant NE USA ,170,United States of America,Nebraska,991666.6667,0.95,942083.3333
Kodak Park Site Coal Plant NY USA ,200.5,United States of America,New York,1169583.333,0.8,935666.6667
Ombilin Coal Power Plant Indonesia ,200,Indonesia,Sumatera Barat,1166666.667,0.8,933333.3333
KSPC Visayas Coal Power Plant Philippines ,200,Philippines,Cebu,1166666.667,0.8,933333.3333
Halemba Coal CHP Power Plant Poland ,200,Poland,slaskie,1166666.667,0.8,933333.3333
CET Govora Coal CHPP Romania ,200,Romania,Valcea,1166666.667,0.8,933333.3333
Richard Gorsuch Coal Plant OH USA ,200,United States of America,Ohio,1166666.667,0.8,933333.3333
Nelson Dewey Coal Plant WI USA ,200,United States of America,Wisconsin,1166666.667,0.8,933333.3333
Somerset Station Coal Plant MA USA ,199,United States of America,Massachusetts,1160833.333,0.8,928666.6667
Vermilion Coal Power Plant IL USA ,198.8,United States of America,Illinois,1159666.667,0.8,927733.3333
Andina Coal Power Plant Chile ,165,Chile,II Region de Antofagasta,962500,0.95,914375
Hornitos Coal Power Plant Chile ,165,Chile,II Region de Antofagasta,962500,0.95,914375
Martinlaakso Thermal CHP Power Plant Finland ,195,Finland,Southern Finland,1137500,0.8,910000
Argayashsky CHP Power Plant Russia ,195,Russian Federation,Chelyabinsk,1137500,0.8,910000
Robert A Reid Coal Plant KY USA ,194.8,United States of America,Kentucky,1136333.333,0.8,909066.6667
Tennessee Eastman Operations Coal Plant TN USA ,194.3,United States of America,Tennessee,1133416.667,0.8,906733.3333
Point Aconi Coal Generating Station Canada ,192,Canada,Nova Scotia,1120000,0.8,896000
TEP-17 CHP Power Plant Russia ,192,Russian Federation,Moskva,1120000,0.8,896000
Stanton Coal Plant ND USA ,190.2,United States of America,North Dakota,1109500,0.8,887600
Collinsville Coal Power Plant Australia ,190,Australia,Queensland,1108333.333,0.8,886666.6667
Jaworzno II CHP Coal Power Plant Poland ,190,Poland,slaskie,1108333.333,0.8,886666.6667
Carbon Coal Power Plant UT USA ,188.6,United States of America,Utah,1100166.667,0.8,880133.3333
Severodvinsk CHPP-1 Power Plant Russia ,188.5,Russian Federation,Arkhangelsk,1099583.333,0.8,879666.6667
Porici Coal Power Plant Czech ,165,Czech Republic,KrÃ¡lovÃ©hradecky,962500,0.8,770000
Jerada Coal Power Plant Morocco ,165,Morocco,Oriental,962500,0.8,770000
Blachownia CHP Coal Power Plant Poland ,165,Poland,slaskie,962500,0.8,770000
Dolphus M Grainger Coal Plant SC USA ,163.2,United States of America,South Carolina,952000,0.8,761600
Termotasajero Coal Power Plant Colombia ,163,Colombia,Norte de Santander,950833.3333,0.8,760666.6667
J E Corette Plant Coal Plant MT USA ,163,United States of America,Montana,950833.3333,0.8,760666.6667
Cercs (Serchs) Coal Power Plant Spain ,162,Spain,Catalonia,945000,0.8,756000
AES Greenidge LLC Coal Plant NY USA ,162,United States of America,New York,945000,0.8,756000
International Paper Savanna Mill Coal Power Plant GA USA ,161.5,United States of America,Georgia,942083.3333,0.8,753666.6667
Weyerhaeuser Plymouth NC Coal Plant NC USA ,161.5,United States of America,North Carolina,942083.3333,0.8,753666.6667
Salmisaari-B Thermal CHP Power Plant Finland ,160,Finland,Southern Finland,933333.3333,0.8,746666.6667
New Cossipore Coal Power Station India ,160,India,West Bengal,933333.3333,0.8,746666.6667
Escucha Coal Power Plant Spain ,160,Spain,Aragon,933333.3333,0.8,746666.6667
Neil Simpson II/Wygen I Coal Power Plant WY USA ,160,United States of America,Wyoming,933333.3333,0.8,746666.6667
Sutherland Coal Power Plant IA USA ,156.6,United States of America,Iowa,913500,0.8,730800
Ashdown Coal Power Plant AR USA ,156.5,United States of America,Arkansas,912916.6667,0.8,730333.3333
International Paper Franklin Mill Coal Plant VA USA ,155.4,United States of America,Virginia,906500,0.8,725200
Erickson Station Coal Plant MI USA ,154.7,United States of America,Michigan,902416.6667,0.8,721933.3333
Manitowoc Coal Plant WI USA ,153.4,United States of America,Wisconsin,894833.3333,0.8,715866.6667
Hutsonville Coal Power Plant IL USA ,153,United States of America,Illinois,892500,0.8,714000
Redbank Coal Power Plant Australia ,151,Australia,New South Wales,880833.3333,0.8,704666.6667
Anglesea Coal Power Plant Australia ,150,Australia,Victoria,875000,0.8,700000
H.R.Milner Coal Generating Station Canada ,150,Canada,Alberta,875000,0.8,700000
Point Tupper Coal Generating Station Canada ,150,Canada,Nova Scotia,875000,0.8,700000
West Offaly Thermal Power Plant Ireland ,150,Ireland,Offaly,875000,0.8,700000
ENEL Pietro Vannucci (Bastardo) Coal Power Plant Italy ,150,Italy,Perugia,875000,0.8,700000
WAPDA Lakhra Coal Power Station Pakistan ,150,Pakistan,Sindh,875000,0.7,612500
Marysville Coal Plant MI USA ,150,United States of America,Michigan,875000,0.7,612500
AES Beaver Valley Partners Beaver Valley Coal Plant PA USA ,149,United States of America,Pennsylvania,869166.6667,0.7,608416.6667
Ulaanbaatar TES-3 CHP Power Plant Mongolia ,148,Mongolia,Ulaanbaatar m,863333.3333,0.7,604333.3333
Almaty CHP-1 Power Plant Kazakstan ,145,Kazakhstan,Almaty,845833.3333,0.7,592083.3333
Edwardsport Coal Power Plant IN USA ,144.2,United States of America,Indiana,841166.6667,0.7,588816.6667
Earl F Wisdom Coal Power Plant IA USA ,143,United States of America,Iowa,834166.6667,0.7,583916.6667
Trbovlje (TES) Coal Power Plant Slovenia ,125,Slovenia,Zasavska,729166.6667,0.8,583333.3333
Central Power and Lime Coal Power Plant FL USA ,125,United States of America,Florida,729166.6667,0.8,583333.3333
Harbor Beach Coal Plant MI USA ,125,United States of America,Michigan,729166.6667,0.8,583333.3333
Ljubljana (TE-TOL) Coal CHPP Slovenia ,124,Slovenia,Osrednjeslovenska,723333.3333,0.8,578666.6667
Riverside Coal Power Plant IA USA ,141,United States of America,Iowa,822500,0.7,575750
PPG Natrium Plant Coal Plant WV USA ,123,United States of America,West Virginia,717500,0.8,574000
Savannah River Mill Coal Plant GA USA ,140.4,United States of America,Georgia,819000,0.7,573300
Weyerhaeuser Columbus MS Coal Plant MS USA ,122.6,United States of America,Mississippi,715166.6667,0.8,572133.3333
Mecklenburg Power Station Coal Plant VA USA ,139.8,United States of America,Virginia,815500,0.7,570850
Hoot Lake Coal Plant MN USA ,138.2,United States of America,Minnesota,806166.6667,0.7,564316.6667
Hamilton Coal Plant OH USA ,138.1,United States of America,Ohio,805583.3333,0.7,563908.3333
Gadsden Coal Power Plant AL USA ,138,United States of America,Alabama,805000,0.7,563500
Tyrone Coal Power Plant KY USA ,137.4,United States of America,Kentucky,801500,0.7,561050
Maritsa 3 Coal Power Plant Bulgaria ,120,Bulgaria,Khaskovo,700000,0.8,560000
Shamrock Coal Power Plant Germany ,120,Germany,North Rhine-Westphalia,700000,0.8,560000
San Jose Coal Power Plant Guatemala ,120,Guatemala,Escuintla,700000,0.8,560000
Rourkela Works Coal Captive Power Plant India ,120,India,Orissa,700000,0.8,560000
Durgapur Steel Works CPP Coal Power Station India ,120,India,West Bengal,700000,0.8,560000
Tahyit (Takyit) Coal Power Plant Myanmar ,120,Myanmar,Shan st,700000,0.8,560000
Van Eck Coal Power Plant Namibia ,120,Namibia,Khomas,700000,0.8,560000
Bahia las Minas Coal Power Plant Panama ,120,Panama,Colon,700000,0.8,560000
G F Weaton Power Station Coal Plant PA USA ,120,United States of America,Pennsylvania,700000,0.8,560000
West Point Mill Coal Plant VA USA ,101,United States of America,Virginia,589166.6667,0.95,559708.3333
Mount Tom Coal Plant MA USA ,136,United States of America,Massachusetts,793333.3333,0.7,555333.3333
Green Bay West Mill Coal Plant WI USA ,135.8,United States of America,Wisconsin,792166.6667,0.7,554516.6667
AES Westover Coal Plant NY USA ,118.8,United States of America,New York,693000,0.8,554400
Lough Ree Thermal Power Plant Ireland ,100,Ireland,Longford,583333.3333,0.95,554166.6667
Sejingkat Coal Power Plant Malaysia ,100,Malaysia,Sarawak,583333.3333,0.95,554166.6667
CET Brasov CHPP Romania ,100,Romania,Brasov,583333.3333,0.95,554166.6667
Na Duong Coal Power Plant Vietnam ,100,Viet Nam,Lang Son,583333.3333,0.95,554166.6667
Rajghat Coal Power Station India ,135,India,Delhi,787500,0.7,551250
VS Lignite Power Plant India ,135,India,Rajasthan,787500,0.7,551250
Southern (S.G.St.) Coal Power Station India ,135,India,West Bengal,787500,0.7,551250
C.T. Ilo 2 Power Plant Peru ,135,Peru,Moquegua,787500,0.7,551250
Mansfield Mill Coal Power Plant LA USA ,135,United States of America,Louisiana,787500,0.7,551250
Cogentrix Dwayne Collier Battle Cogen Coal Plant NC USA ,135,United States of America,North Carolina,787500,0.7,551250
Southport Coal Plant NC USA ,135,United States of America,North Carolina,787500,0.7,551250
Ben French Coal Plant SD USA ,135,United States of America,South Dakota,787500,0.7,551250
Cogentrix Hopewell Coal Plant VA USA ,135,United States of America,Virginia,787500,0.7,551250
Cogentrix Portsmouth Coal Plant VA USA ,135,United States of America,Virginia,787500,0.7,551250
NRG Energy Center Dover CCGT Plant DE USA ,118,United States of America,Delaware,688333.3333,0.8,550666.6667
T B Simon Power Plant Coal Plant MI USA ,99.3,United States of America,Michigan,579250,0.95,550287.5
Cogen South Coal Plant SC USA ,99.2,United States of America,South Carolina,578666.6667,0.95,549733.3333
Silver Lake Coal Plant MN USA ,99,United States of America,Minnesota,577500,0.95,548625
Mobile Energy Coal Power Plant AL USA ,134.3,United States of America,Alabama,783416.6667,0.7,548391.6667
Northhampton Generating LP Coal Plant PA USA ,134,United States of America,Pennsylvania,781666.6667,0.7,547166.6667
St Nicholas Cogen Project Coal Plant PA USA ,117,United States of America,Pennsylvania,682500,0.8,546000
Scholz Coal Power Plant FL USA ,98,United States of America,Florida,571666.6667,0.95,543083.3333
Ames Electric Services Coal Power Plant IA USA ,98,United States of America,Iowa,571666.6667,0.95,543083.3333
Cambria Cogen Coal Plant PA USA ,98,United States of America,Pennsylvania,571666.6667,0.95,543083.3333
Syl Laskin Coal Plant MN USA ,116,United States of America,Minnesota,676666.6667,0.8,541333.3333
Morupule Power Station Botswana ,132,Botswana,Central,770000,0.7,539000
Silver Bay Power Coal Plant MN USA ,131.6,United States of America,Minnesota,767666.6667,0.7,537366.6667
